21551933	music	31.249159	121.440079	500379
21315503	music	31.22678	121.451942	502458
15413434	music	31.230392	121.473701	501308
15027664	music	31.230392	121.473701	502550
14770346	music	31.230392	121.473701	501049
16937405	music	31.230192	121.46479	501880
15080827	music	31.246061	121.440155	126092
13699569	music	31.248865	121.445221	501136
11029509	music	31.23542	121.437881	4897793
18050087	music	31.230392	121.473701	501049
15744815	music	31.230392	121.473701	121265
15484941	music	31.230392	121.473701	501308
14820516	music	31.246061	121.440155	126092
12303953	music	31.236467	121.443237	500107
15459458	music	31.217009	121.452621	100253
15106760	music	31.230392	121.473701	4562698
15404300	music	31.229639	121.471245	501171
20231581	music	31.224787	121.455376	501175
16492661	music	31.234627	121.452301	500107
12525248	music	31.233473	121.439606	105986
10951297	music	31.226454	121.45768	500339
16037846	music	31.230392	121.473701	500318
14017981	music	31.220366	121.424622	18829438
14056357	music	31.24711	121.459381	501220
20119819	music	31.22201	121.456184	502170
13494932	music	31.247725	121.451187	501273
14960978	music	31.247587	121.451874	501273
19658260	music	31.230923	121.470306	4722279
17904714	music	31.230392	121.473701	500527
11917663	music	31.229473	121.471771	4607726
17287371	music	31.239996	121.465775	181336
11262543	music	31.224583	121.434975	1606902
21977548	music	31.230392	121.473701	500295
15535902	music	31.229078	121.442558	1638669
22032853	music	31.230392	121.473701	500295
14854762	music	31.230392	121.473701	121265
14823712	music	31.230392	121.473701	502411
16169052	music	31.230392	121.473701	500479
14921229	music	31.217009	121.452621	1978047
16991251	music	31.235891	121.453003	500107
19906765	music	31.249172	121.440102	218570
11521319	music	31.236454	121.44371	500976
16482144	music	31.230392	121.473701	500527
16365690	music	31.216875	121.452751	140138
11100877	music	31.225004	121.455528	500339
16346467	music	31.230392	121.473701	501049
14878252	music	31.215336	121.444336	500107
11230758	music	31.215279	121.443527	4171145
11157917	music	31.226711	121.458405	500339
21954378	music	31.230392	121.473701	500295
17580946	music	31.218409	121.435211	500914
17402585	music	31.230192	121.46479	501880
13475222	music	31.236694	121.44397	35720873
19382163	music	31.22201	121.456184	502170
10893507	music	31.243126	121.44149	1528502
15737297	music	31.230392	121.473701	500479
20558924	music	31.248751	121.446671	36639656
16172159	music	31.230392	121.473701	502550
17002278	music	31.242371	121.472275	57986634
11744110	music	31.233709	121.442581	38665569
14786501	music	31.230392	121.473701	500479
10951564	music	31.226179	121.457848	500339
15552519	music	31.229639	121.471245	501171
15162074	music	31.230192	121.46479	501880
19390932	music	31.248751	121.446671	501136
18232209	music	31.222872	121.46006	100599
15090535	music	31.246061	121.440155	126092
13916241	music	31.216843	121.452545	1171572
15671587	music	31.230392	121.473701	121265
11101446	music	31.226418	121.45871	500339
16931321	music	31.230192	121.46479	501880
14425462	music	31.237062	121.443275	103953
17495620	music	31.230392	121.473701	501049
11190721	music	31.226141	121.44323	3025895
16477983	music	31.230392	121.473701	500479
11992535	music	31.229473	121.471771	4847910
21825230	music	31.230392	121.473701	500295
18179566	music	31.230392	121.473701	3139808
19742241	music	31.250746	121.439438	102109
21971884	music	31.218674	121.452225	2365630
15351315	music	31.246061	121.440155	126092
16871055	music	31.230392	121.473701	500479
15038748	music	31.246061	121.440155	500107
11009823	music	31.226894	121.446815	500339
16871156	music	31.230392	121.473701	500479
15508252	music	31.230192	121.46479	501880
16871101	music	31.230392	121.473701	500479
11441243	music	31.229475	121.471771	4847910
13332082	music	31.230392	121.473701	501880
12870203	music	31.229473	121.471771	4740057
17331394	music	31.230392	121.473701	57029052
11133894	music	31.237146	121.443787	2146044
17863530	music	31.230192	121.46479	501880
13369246	music	31.22752	121.470627	4523023
21421298	music	31.229876	121.471741	501171
20690642	music	31.248783	121.439339	187956
14871869	music	31.246061	121.440155	500107
12226980	music	31.233473	121.439606	1167583
13008952	music	31.224949	121.460518	3205325
15538832	music	31.235355	121.451653	501613
11256750	music	31.236694	121.44397	500379
16723060	music	31.230392	121.473701	501049
21939310	music	31.248755	121.441574	83828979
16650819	music	31.230392	121.473701	500527
11428747	music	31.224777	121.435257	2215310
15589857	music	31.217009	121.452621	136968
11450057	music	31.236778	121.476532	29292013
21780827	music	31.249159	121.440079	182839
14950146	music	31.247463	121.448624	100253
13371034	music	31.23632	121.444008	2146044
15623812	music	31.229639	121.471245	501171
15931043	music	31.230392	121.473701	500527
15370301	music	31.230392	121.473701	35969429
14574150	music	31.220366	121.424622	500107
19654570	music	31.249172	121.440102	500099
11628668	music	31.233709	121.442581	35921777
19498606	music	31.239592	121.44828	501220
11883290	music	31.236212	121.444122	500379
17806103	music	31.220366	121.424622	185902
17731392	music	31.221651	121.456207	502170
11335636	music	31.229383	121.455971	4847910
15577026	music	31.230392	121.473701	2661762
21366631	music	31.249407	121.440102	501545
14973453	music	31.230392	121.473701	501308
16494972	music	31.230392	121.473701	501049
21259853	music	31.242664	121.471497	501273
21307463	music	31.227936	121.447571	502458
14981705	music	31.230392	121.473701	3843573
11216252	music	31.221914	121.457268	10798216
13579463	music	31.247427	121.452332	501273
11597992	music	31.229353	121.47126	36014032
17746956	music	31.248795	121.439323	102220
11582377	music	31.236694	121.44397	500976
14869833	music	31.246061	121.440155	126092
20746390	music	31.230192	121.46479	501880
18099343	music	31.230192	121.46479	501880
13541093	music	31.236254	121.444275	40039291
14070403	music	31.236309	121.444038	3987423
13692910	music	31.24711	121.459381	501273
11079329	music	31.228821	121.457695	100550
20137910	music	31.247738	121.448708	501220
16058334	music	31.230392	121.473701	502411
17827707	music	31.220366	121.424622	100525
11112573	music	31.226381	121.458488	500339
14138663	music	31.22752	121.470627	4523023
14798606	music	31.246061	121.440155	126092
16188611	music	31.220877	121.443665	500982
12382005	music	31.229473	121.471771	3716480
15952427	music	31.230192	121.46479	501880
17693583	music	31.220366	121.424622	121265
14578277	music	31.245968	121.44017	126092
13986240	music	31.216843	121.452545	49386270
16762414	music	31.230392	121.473701	501049
13307581	music	31.230192	121.46479	501880
14782449	music	31.230392	121.473701	500527
15990346	music	31.22525	121.44352	111202
13547662	music	31.22752	121.470627	4523023
17333357	music	31.230392	121.473701	501049
17831569	music	31.220366	121.424622	120230
19715868	music	31.229473	121.471771	501171
20518671	music	31.239977	121.466003	118676
14857167	music	31.246061	121.440155	500948
12607221	music	31.274115	121.452957	45833241
11689796	music	31.233709	121.442581	2678044
19791872	music	31.226765	121.451942	154574
11124636	music	31.226545	121.457916	500339
14768614	music	31.230392	121.473701	1210513
15827033	music	31.217009	121.452621	100253
11090441	music	31.226341	121.458412	1336030
12167028	music	31.216017	121.444946	2780533
16555701	music	31.230192	121.46479	501880
17969699	music	31.240158	121.466057	103259
16479165	music	31.230392	121.473701	500479
15403836	music	31.230192	121.46479	501880
15930950	music	31.230392	121.473701	500527
11756980	music	31.229473	121.471771	4847910
16636298	music	31.22534	121.421913	143040
14275663	music	31.236309	121.444038	3987423
15449911	music	31.229639	121.471245	501171
14391504	music	31.237019	121.443359	1550135
10928601	music	31.236425	121.44268	1528502
13802157	music	31.236309	121.444038	3987423
17911718	music	31.216827	121.452812	102109
16118206	music	31.230392	121.473701	502550
14296696	music	31.236309	121.444038	102840
15208162	music	31.248674	121.4552	43789965
17368684	music	31.230192	121.46479	501880
13026295	music	31.236309	121.444038	500379
20575708	music	31.249222	121.440025	500205
19690505	music	31.249172	121.440102	501033
17973766	music	31.248795	121.439323	1989273
22019057	music	31.230392	121.473701	500295
15362908	music	31.247404	121.451912	501273
20578716	music	31.229774	121.471992	501171
11980857	music	31.236454	121.444191	500948
14037139	music	31.227905	121.447533	501220
12084208	music	31.230101	121.464409	1980302
12701864	music	31.233473	121.439606	105986
20852416	music	31.248716	121.439423	500379
17195437	music	31.273491	121.453575	143113
11526963	music	31.236694	121.44397	2146044
18566204	music	31.220366	121.424622	500379
20014597	music	31.248783	121.439339	187956
14674156	music	31.228096	121.470734	4523023
13876335	music	31.247425	121.452423	501273
14737344	music	31.246061	121.440155	126092
19328363	music	31.248783	121.439339	187956
15299179	music	31.246061	121.440155	126092
11037358	music	31.226343	121.45742	500339
18173585	music	31.230392	121.473701	121265
14717121	music	31.230392	121.473701	121265
12611760	music	31.274115	121.452957	3597721
15029297	music	31.230392	121.473701	104495
13464169	music	31.230392	121.473701	2928362
13652893	music	31.217335	121.453934	2640621
12309833	music	31.229473	121.471771	4847910
22016092	music	31.233274	121.46273	184318
16021618	music	31.230392	121.473701	121265
20408762	music	31.248751	121.446671	36639656
14906587	music	31.246061	121.440155	126092
11137029	music	31.217085	121.440514	4607726
11503442	music	31.229383	121.455971	4847910
20694072	music	31.249174	121.440094	500379
21421468	music	31.229849	121.471741	501171
16903354	music	31.22534	121.421913	143040
16951806	music	31.230392	121.473701	501049
15236547	music	31.230392	121.473701	110380
15953276	music	31.230392	121.473701	46031458
14800326	music	31.230392	121.473701	100772
20967613	music	31.236683	121.447037	100240
10874579	music	31.220879	121.460495	1128563
14546416	music	31.24605	121.4403	126092
19352831	music	31.274061	121.452316	1485718
16052561	music	31.230392	121.473701	500479
12557260	music	31.236694	121.44397	1064115
15552025	music	31.230392	121.473701	137096
12163153	music	31.236694	121.44397	500309
10954787	music	31.226492	121.45755	500339
17383816	music	31.238737	121.436134	118190
11837751	music	31.247541	121.449257	3161596
14980336	music	31.230192	121.46479	501880
14056261	music	31.230392	121.473701	502411
19913497	music	31.226765	121.451942	4101058
21143450	music	31.249159	121.440079	500379
14999726	music	31.246061	121.440155	500107
19022859	music	31.248783	121.439339	187956
14899971	music	31.246061	121.440155	126092
16352661	music	31.230192	121.46479	501880
11218848	music	31.226444	121.458549	500339
15272953	music	31.246061	121.440155	31603803
15660598	music	31.220366	121.424622	500107
17951933	music	31.239996	121.465775	181336
16052542	music	31.230392	121.473701	500479
12074661	music	31.217073	121.45256	2373713
11927956	music	31.233709	121.442581	37482129
16171880	music	31.230392	121.473701	502550
14755507	music	31.230392	121.473701	502411
14587767	music	31.230392	121.473701	4654476
16344098	music	31.229219	121.472275	60295687
11005817	music	31.226032	121.457184	500339
12817562	music	31.221712	121.456306	500569
11100745	music	31.226307	121.458237	500339
11127728	music	31.226639	121.457634	500339
14825070	music	31.227589	121.458267	502222
11586968	music	31.236694	121.44397	12064849
11505089	music	31.236694	121.44397	1210513
15803366	music	31.230392	121.473701	502550
17106963	music	31.229597	121.471863	121265
20013043	music	31.248783	121.439339	187956
12592028	music	31.227926	121.443237	6711306
16364579	music	31.22978	121.473457	153939
20966258	music	31.248783	121.439339	187956
12458787	music	31.229473	121.471771	2780533
20025428	music	31.248783	121.439339	187956
16269303	music	31.230392	121.473701	500479
20801743	music	31.229464	121.450508	501152
11548920	music	31.236694	121.44397	3342849
19994885	music	31.248783	121.439339	187956
21574047	music	31.248783	121.439339	187956
18385999	music	31.223198	121.429512	3139808
15028449	music	31.230392	121.473701	500099
17189108	music	31.248152	121.438705	6336411
16871131	music	31.230392	121.473701	500479
19927763	music	31.222704	121.460136	2140526
18350540	music	31.248783	121.439339	108658
14799836	music	31.245968	121.44017	126092
13623166	music	31.247387	121.452179	501273
17427644	music	31.216568	121.449707	500321
11059827	music	31.274115	121.452957	1214142
11106892	music	31.226784	121.45755	500339
13473287	music	31.247654	121.448784	501136
17828883	music	31.230392	121.473701	501049
14545966	music	31.237019	121.443359	4372323
10916064	music	31.226526	121.458107	500339
12217648	music	31.236113	121.444618	29292013
21998681	music	31.230392	121.473701	500295
15485049	music	31.229639	121.471245	121265
15186525	music	31.230192	121.46479	501880
19742298	music	31.248783	121.439339	187956
19967714	music	31.248783	121.439339	187956
14896838	music	31.230392	121.473701	500527
21997972	music	31.230392	121.473701	500295
14447559	music	31.239996	121.465775	118676
11055129	music	31.226633	121.45208	1128563
11184781	music	31.23027	121.473083	500528
16073755	music	31.230192	121.46479	501880
11081876	music	31.261805	121.469231	1671974
16948983	music	31.22534	121.421913	143040
19391569	music	31.243061	121.472168	501273
21147966	music	31.229618	121.471802	3139808
21948845	music	31.249159	121.440079	57714681
19091916	music	31.248783	121.439339	187956
17232094	music	31.261835	121.467323	502587
14786538	music	31.230392	121.473701	500321
10997414	music	31.226381	121.457504	500339
17953068	music	31.220366	121.424622	185902
14803943	music	31.230392	121.473701	110380
19408087	music	31.217024	121.452637	500389
21870927	music	31.249159	121.440079	500379
11127356	music	31.227608	121.47065	4523023
14623051	music	31.245968	121.44017	54304388
11215212	music	31.226748	121.458237	500339
15030499	music	31.230392	121.473701	48151510
15228204	music	31.246061	121.440155	126092
12481592	music	31.230192	121.46479	501880
11088178	music	31.22752	121.470627	4523023
14578009	music	31.245968	121.44017	126092
18804549	music	31.230192	121.46479	501880
11749582	music	31.220142	121.4245	501220
11606526	music	31.247541	121.449257	36639656
12518899	music	31.227926	121.443237	1720539
12092194	music	31.226128	121.4431	37536941
18152225	music	31.230392	121.473701	500379
11735264	music	31.229473	121.471771	1757128
19409872	music	31.248783	121.439339	187956
15293157	music	31.217009	121.452621	1382495
16052644	music	31.230392	121.473701	500479
15124665	music	31.230392	121.473701	502411
12875071	music	31.221712	121.456306	100225
21680457	music	31.249159	121.440079	1198347
20021409	music	31.249172	121.440102	108041
16919176	music	31.230392	121.473701	501049
14883653	music	31.246061	121.440155	500107
15265267	music	31.230392	121.473701	500318
11355655	music	31.2365	121.443207	2146044
11801847	music	31.227812	121.462189	3950830
15803419	music	31.230392	121.473701	502550
13529645	music	31.227905	121.447533	1665861
11469083	music	31.236794	121.476578	4847910
14652982	music	31.245968	121.44017	1992304
11209595	music	31.233774	121.464363	1384009
18280083	music	31.220366	121.424622	103997
18304383	music	31.230392	121.473701	500295
12275890	music	31.229473	121.471771	3716480
13850234	music	31.216843	121.452545	1474664
11933577	music	31.235895	121.417366	500318
12070110	music	31.236694	121.44397	2146044
14642450	music	31.230192	121.46479	501880
14809955	music	31.230392	121.473701	500193
15516609	music	31.230392	121.473701	500527
11246928	music	31.226522	121.427864	3679945
13645253	music	31.217009	121.452621	2969854
16580332	music	31.230392	121.473701	501049
11435177	music	31.224777	121.435257	2189736
12780255	music	31.233473	121.439606	105986
15481083	music	31.230392	121.473701	501308
14766509	music	31.230392	121.473701	124997
12336456	music	31.229473	121.471771	4487265
15135262	music	31.230392	121.473701	501049
14171498	music	31.236309	121.444038	3987423
15293179	music	31.230392	121.473701	4886435
15137959	music	31.246061	121.440155	110363
15848612	music	31.230192	121.46479	501880
12603431	music	31.234528	121.43618	500107
15751067	music	31.230392	121.473701	500479
18406577	music	31.245058	121.434387	2005956
14642324	music	31.230192	121.46479	501880
14653606	music	31.230392	121.473701	500479
21962019	music	31.243219	121.47187	501273
12638358	music	31.236778	121.476532	4740057
11035133	music	31.229383	121.455971	4847910
12781310	music	31.229473	121.471771	17296434
14891469	music	31.230192	121.46479	501880
11317946	music	31.224655	121.435234	500744
19748808	music	31.274111	121.452774	143113
16037886	music	31.230392	121.473701	500479
16530189	music	31.230392	121.473701	500527
17299969	music	31.230192	121.46479	102624
12309798	music	31.229383	121.455971	4847910
16276193	music	31.230392	121.473701	500479
21062393	music	31.226128	121.4431	3139808
17739461	music	31.249037	121.439941	187956
19928873	music	31.231104	121.468895	500260
21721778	music	31.23394	121.44313	500033
10639936	music	31.22941	121.456116	3119788
10951625	music	31.226564	121.457634	500339
10833742	music	31.22941	121.456116	3139808
12538826	music	31.227772	121.443031	501220
21387800	music	31.249828	121.440231	500379
12963147	music	31.229624	121.471802	46658144
15626352	music	31.277193	121.44014	57929031
18204325	music	31.247177	121.44117	500205
14975633	music	31.237062	121.443275	100181
15318400	music	31.229639	121.471245	501171
14655402	music	31.230392	121.473701	501220
15605433	music	31.22525	121.44352	111919
11992591	music	31.233711	121.446777	4847910
14363536	music	31.236309	121.444038	102413
13872858	music	31.237019	121.443359	500379
16120307	music	31.217009	121.452621	136968
22032792	music	31.230392	121.473701	500295
19474271	music	31.22201	121.456184	43171308
18208085	music	31.229326	121.472054	501171
10734160	music	31.22941	121.456116	3323537
14717397	music	31.245968	121.44017	500107
20020894	music	31.249172	121.440102	500099
21953644	music	31.230392	121.473701	500295
20557386	music	31.229242	121.47197	502550
11541347	music	31.229473	121.471771	4607726
16281144	music	31.230392	121.473701	500479
17748186	music	31.230392	121.473701	121265
13766979	music	31.236246	121.443924	14406572
11142309	music	31.229475	121.471771	4833503
14680747	music	31.245968	121.44017	126092
18493681	music	31.248783	121.439339	500099
16015969	music	31.230392	121.473701	500479
11252114	music	31.226463	121.458771	500339
20711575	music	31.229618	121.471802	501171
11133173	music	31.224985	121.455551	500339
17092604	music	31.226452	121.452003	502458
12044391	music	31.229473	121.471771	501171
21380026	music	31.249174	121.440094	100123
13005844	music	31.217009	121.452621	1013477
16759904	music	31.230392	121.473701	501049
21437322	music	31.22139	121.444672	76315490
14536476	music	31.237019	121.443359	4372323
18733037	music	31.242384	121.472122	501273
13020243	music	31.236217	121.444092	3987423
16478900	music	31.230392	121.473701	500479
16690526	music	31.230392	121.473701	500479
11191621	music	31.274115	121.452957	1137900
15973020	music	31.247469	121.452187	501273
20352821	music	31.249352	121.440468	187956
15639966	music	31.230392	121.473701	500318
15028718	music	31.230392	121.473701	500527
21897386	music	31.230392	121.473701	500295
14557987	music	31.246061	121.440155	126092
21377917	music	31.229618	121.471802	1807763
17325201	music	31.22534	121.421913	143040
18521699	music	31.230392	121.473701	1720539
15319304	music	31.217009	121.452621	1382495
11422555	music	31.221085	121.460396	29292013
15627558	music	31.239996	121.465775	118676
11112355	music	31.235413	121.437866	2146044
11802290	music	31.233709	121.442581	2055716
15865487	music	31.230392	121.473701	111919
13772559	music	31.240099	121.466087	3038488
18531231	music	31.230392	121.473701	500295
15468649	music	31.229639	121.471245	501171
14755846	music	31.230392	121.473701	502411
15989112	music	31.230392	121.473701	502411
10913427	music	31.274094	121.452354	4580533
15713152	music	31.230392	121.473701	500107
13596285	music	31.220366	121.424622	500028
10960982	music	31.226196	121.457207	500339
12731196	music	31.229473	121.471771	1386204
16393076	music	31.230392	121.473701	500479
15781540	music	31.230392	121.473701	500527
20268952	music	31.249163	121.440079	103803
10970806	music	31.229475	121.471771	4607726
17331517	music	31.230392	121.473701	59519207
11248145	music	31.229475	121.471771	1079911
20659470	music	31.222704	121.460136	100599
14423328	music	31.237019	121.443359	46886707
11025671	music	31.226341	121.458412	500318
15164178	music	31.230392	121.473701	115951
17798862	music	31.229561	121.471519	501171
13431404	music	31.217009	121.452621	1013477
11286710	music	31.217085	121.440514	4847910
19570118	music	31.235636	121.413437	502118
15781813	music	31.230392	121.473701	500527
20038353	music	31.22917	121.446991	121265
14677133	music	31.237062	121.443275	100181
14293172	music	31.216843	121.452545	49386270
20275933	music	31.249643	121.439957	500107
13107985	music	31.236309	121.444038	500379
21095104	music	31.229618	121.471802	3139808
11006072	music	31.226564	121.457336	500339
18216254	music	31.220366	121.424622	500379
14036767	music	31.234062	121.438683	501220
10812054	music	31.22941	121.456116	1128563
15890478	music	31.230192	121.46479	501880
13953831	music	31.22525	121.44352	1405061
17105473	music	31.230392	121.473701	501049
14095674	music	31.24711	121.459381	119381
10784183	music	31.227335	121.447845	1428271
11072537	music	31.236113	121.444618	2007815
14573770	music	31.245968	121.44017	54304388
17416932	music	31.227522	121.470627	4523023
12572379	music	31.229383	121.455971	1222548
15620855	music	31.230392	121.473701	500193
15105942	music	31.227468	121.470665	4523023
14889778	music	31.229639	121.471245	501171
21495610	music	31.249174	121.440094	5783341
17955914	music	31.221651	121.456207	502170
10907349	music	31.226564	121.458366	500339
11219241	music	31.226509	121.458794	500339
17332338	music	31.230392	121.473701	501049
14650930	music	31.230392	121.473701	500014
13987693	music	31.236309	121.444038	3987423
12343717	music	31.220434	121.4245	101191
21434420	music	31.229618	121.471802	221186
14228373	music	31.229053	121.47226	501021
15627521	music	31.226461	121.452415	1094927
19399733	music	31.217024	121.452637	1197758
11021246	music	31.229475	121.471771	3320083
18394935	music	31.234966	121.452316	121265
12855246	music	31.220896	121.460518	40412307
11390543	music	31.229475	121.471771	4833503
13434380	music	31.227905	121.447533	501880
19866534	music	31.22201	121.456184	43171308
17224858	music	31.248795	121.439323	500205
17205888	music	31.230192	121.46479	501880
11357117	music	31.229475	121.471771	4607726
12855700	music	31.216782	121.44046	46787089
16734643	music	31.229597	121.471863	45203940
10915699	music	31.236343	121.444008	3121034
15361511	music	31.230392	121.473701	126517
21680734	music	31.248783	121.439339	187956
13107120	music	31.220898	121.460518	1315134
18285997	music	31.230392	121.473701	125001
12053164	music	31.230101	121.464409	1980302
19041019	music	31.248783	121.439339	187956
15576895	music	31.230392	121.473701	121265
13459518	music	31.236309	121.444038	500379
14085907	music	31.26298	121.447838	1274278
20866670	music	31.249424	121.440018	501220
20640051	music	31.229753	121.459671	184318
